"site_name","sampleID","sample_date","sample_time","sampled_by","flow","flow_status","medium","Year","DOY","parameter","result_value","unit","constituent","instrument","ddl","detection_FLAG"
"BSL1.1","WaDE_1",2023-04-12,9H 30M 0S,"Herndon","Y","F","WS",2023,102,"As",0.14,"UG/L","TE","ICP-MS",0.007,"NONE"
"BSL1.1","WaDE_1",2023-04-12,9H 30M 0S,"Herndon","Y","F","WS",2023,102,"Se",0.259,"UG/L","TE","ICP-MS",0.03,"NONE"
"BSL1.1","WaDE_1",2023-04-12,9H 30M 0S,"Herndon","Y","F","WS",2023,102,"Sr",67.263,"UG/L","TE","ICP-MS",0.05,"NONE"
"BSL1.1","WaDE_1",2023-04-12,9H 30M 0S,"Herndon","Y","F","WS",2023,102,"Y",0.032,"UG/L","TE","ICP-MS",0.003,"NONE"
"BSL1.1","WaDE_1",2023-04-12,9H 30M 0S,"Herndon","Y","F","WS",2023,102,"Mo",0.301,"UG/L","TE","ICP-MS",0.028,"NONE"
"BSL1.1","WaDE_1",2023-04-12,9H 30M 0S,"Herndon","Y","F","WS",2023,102,"Ag",0.01,"UG/L","TE","ICP-MS",0.02,"<"
"BSL1.1","WaDE_1",2023-04-12,9H 30M 0S,"Herndon","Y","F","WS",2023,102,"Cd",0.008,"UG/L","TE","ICP-MS",0.005,"NONE"
"BSL1.1","WaDE_1",2023-04-12,9H 30M 0S,"Herndon","Y","F","WS",2023,102,"Sn",0.0145,"UG/L","TE","ICP-MS",0.029,"<"
"BSL1.1","WaDE_1",2023-04-12,9H 30M 0S,"Herndon","Y","F","WS",2023,102,"Sb",0.019,"UG/L","TE","ICP-MS",0.038,"<"
"BSL1.1","WaDE_1",2023-04-12,9H 30M 0S,"Herndon","Y","F","WS",2023,102,"Ba",43.65,"UG/L","TE","ICP-MS",3.293,"NONE"
"BSL1.1","WaDE_1",2023-04-12,9H 30M 0S,"Herndon","Y","F","WS",2023,102,"La",0.012,"UG/L","TE","ICP-MS",0.004,"NONE"
"BSL1.1","WaDE_1",2023-04-12,9H 30M 0S,"Herndon","Y","F","WS",2023,102,"Pr",0.003,"UG/L","TE","ICP-MS",0.003,"NONE"
"BSL1.1","WaDE_1",2023-04-12,9H 30M 0S,"Herndon","Y","F","WS",2023,102,"Ce",0.016,"UG/L","TE","ICP-MS",0.008,"NONE"
"BSL1.1","WaDE_1",2023-04-12,9H 30M 0S,"Herndon","Y","F","WS",2023,102,"Nd",0.014,"UG/L","TE","ICP-MS",0.004,"NONE"
"BSL1.1","WaDE_1",2023-04-12,9H 30M 0S,"Herndon","Y","F","WS",2023,102,"Sm",0.004,"UG/L","TE","ICP-MS",0.003,"NONE"
"BSL1.1","WaDE_1",2023-04-12,9H 30M 0S,"Herndon","Y","F","WS",2023,102,"Tb",0.002,"UG/L","TE","ICP-MS",0.004,"<"
"BSL1.1","WaDE_1",2023-04-12,9H 30M 0S,"Herndon","Y","F","WS",2023,102,"Gd_160",0.004,"UG/L","TE","ICP-MS",0.004,"NONE"
"BSL1.1","WaDE_1",2023-04-12,9H 30M 0S,"Herndon","Y","F","WS",2023,102,"Dy",0.005,"UG/L","TE","ICP-MS",0.003,"NONE"
"BSL1.1","WaDE_1",2023-04-12,9H 30M 0S,"Herndon","Y","F","WS",2023,102,"Ho",0.002,"UG/L","TE","ICP-MS",0.004,"<"
"BSL1.1","WaDE_1",2023-04-12,9H 30M 0S,"Herndon","Y","F","WS",2023,102,"Er",0.004,"UG/L","TE","ICP-MS",0.004,"NONE"
"BSL1.1","WaDE_1",2023-04-12,9H 30M 0S,"Herndon","Y","F","WS",2023,102,"Tm",0.002,"UG/L","TE","ICP-MS",0.004,"<"
"BSL1.1","WaDE_1",2023-04-12,9H 30M 0S,"Herndon","Y","F","WS",2023,102,"Yb",0.005,"UG/L","TE","ICP-MS",0.003,"NONE"
"BSL1.1","WaDE_1",2023-04-12,9H 30M 0S,"Herndon","Y","F","WS",2023,102,"Lu",0.002,"UG/L","TE","ICP-MS",0.004,"<"
"BSL1.1","WaDE_1",2023-04-12,9H 30M 0S,"Herndon","Y","F","WS",2023,102,"Tl",0.009,"UG/L","TE","ICP-MS",0.004,"NONE"
"BSL1.1","WaDE_1",2023-04-12,9H 30M 0S,"Herndon","Y","F","WS",2023,102,"Pb",0.036,"UG/L","TE","ICP-MS",0.026,"NONE"
"BSL1.1","WaDE_1",2023-04-12,9H 30M 0S,"Herndon","Y","F","WS",2023,102,"Th",0.001,"UG/L","TE","ICP-MS",0.002,"<"
"BSL1.1","WaDE_1",2023-04-12,9H 30M 0S,"Herndon","Y","F","WS",2023,102,"U",0.31,"UG/L","TE","ICP-MS",0.005,"NONE"
"BSL1.1","WaDE_1",2023-04-12,9H 30M 0S,"Herndon","Y","F","WS",2023,102,"DIC",NA,"MG/L","C","TOC-L",0.1,NA
"BSL1.1","WaDE_1",2023-04-12,9H 30M 0S,"Herndon","Y","F","WS",2023,102,"CaMg",71.64,"MG/L","CATION","ICP-OES",0.5,"NONE"
"BSL2.1","WaDE_2",2023-04-12,9H 50M 0S,"Herndon","Y","F","WS",2023,102,"depth",17,"CM","PHYS","Other",-10,"NONE"
"BSL2.1","WaDE_2",2023-04-12,9H 50M 0S,"Herndon","Y","F","WS",2023,102,"pH",7.82,"UNITS","CHEM","Sonde",-10,"NONE"
"BSL2.1","WaDE_2",2023-04-12,9H 50M 0S,"Herndon","Y","F","WS",2023,102,"SpC",326.8,"uS/CM","CHEM","Sonde",-10,"NONE"
"BSL2.1","WaDE_2",2023-04-12,9H 50M 0S,"Herndon","Y","F","WS",2023,102,"temp",13.94,"C","CHEM","Sonde",-10,"NONE"
"BSL2.1","WaDE_2",2023-04-12,9H 50M 0S,"Herndon","Y","F","WS",2023,102,"DOC",0.7766,"MG/L","C","TOC-L",0.1,"NONE"
"BSL2.1","WaDE_2",2023-04-12,9H 50M 0S,"Herndon","Y","F","WS",2023,102,"TC",NA,"MG/L","C","TOC-L",0.1,NA
"BSL2.1","WaDE_2",2023-04-12,9H 50M 0S,"Herndon","Y","F","WS",2023,102,"Cl",5.6994,"MG/L","ANION","IC",0.1,"NONE"
"BSL2.1","WaDE_2",2023-04-12,9H 50M 0S,"Herndon","Y","F","WS",2023,102,"SO4",5.254,"MG/L","ANION","IC",0.1,"NONE"
"BSL2.1","WaDE_2",2023-04-12,9H 50M 0S,"Herndon","Y","F","WS",2023,102,"NH4",6.002,"UG/L","NUTRIENT","NUTRIENT",0.091,"NONE"
"BSL2.1","WaDE_2",2023-04-12,9H 50M 0S,"Herndon","Y","F","WS",2023,102,"SRP",23.732,"UG/L","NUTRIENT","NUTRIENT",0.019,"NONE"
"BSL2.1","WaDE_2",2023-04-12,9H 50M 0S,"Herndon","Y","F","WS",2023,102,"NO3",1640.25,"UG/L","NUTRIENT","NUTRIENT",0.15,"NONE"
"BSL2.1","WaDE_2",2023-04-12,9H 50M 0S,"Herndon","Y","F","WS",2023,102,"TP",80.612,"UG/L","NUTRIENT","NUTRIENT",0.018,"NONE"
"BSL2.1","WaDE_2",2023-04-12,9H 50M 0S,"Herndon","Y","F","WS",2023,102,"Mn_OES",0.25,"MG/L","TE","ICP-OES",0.5,"<"
"BSL2.1","WaDE_2",2023-04-12,9H 50M 0S,"Herndon","Y","F","WS",2023,102,"Fe_OES",0.25,"MG/L","TE","ICP-OES",0.5,"<"
"BSL2.1","WaDE_2",2023-04-12,9H 50M 0S,"Herndon","Y","F","WS",2023,102,"P",0.25,"MG/L","TE","ICP-OES",0.5,"<"
"BSL2.1","WaDE_2",2023-04-12,9H 50M 0S,"Herndon","Y","F","WS",2023,102,"Ca",51.72,"MG/L","CATION","ICP-OES",0.5,"NONE"
"BSL2.1","WaDE_2",2023-04-12,9H 50M 0S,"Herndon","Y","F","WS",2023,102,"Mg",14.89,"MG/L","CATION","ICP-OES",0.5,"NONE"
"BSL2.1","WaDE_2",2023-04-12,9H 50M 0S,"Herndon","Y","F","WS",2023,102,"Be",0.008,"UG/L","TE","ICP-MS",0.016,"<"
"BSL2.1","WaDE_2",2023-04-12,9H 50M 0S,"Herndon","Y","F","WS",2023,102,"Na",4474,"UG/L","CATION","ICP-MS",27.4,"NONE"
"BSL2.1","WaDE_2",2023-04-12,9H 50M 0S,"Herndon","Y","F","WS",2023,102,"Al",2.2,"UG/L","TE","ICP-MS",0.7,"NONE"
"BSL2.1","WaDE_2",2023-04-12,9H 50M 0S,"Herndon","Y","F","WS",2023,102,"Si",4707,"UG/L","TE","ICP-MS",30.7,"NONE"
"BSL2.1","WaDE_2",2023-04-12,9H 50M 0S,"Herndon","Y","F","WS",2023,102,"K",1041,"UG/L","CATION","ICP-MS",18.8,"NONE"
"BSL2.1","WaDE_2",2023-04-12,9H 50M 0S,"Herndon","Y","F","WS",2023,102,"V",0.264,"UG/L","TE","ICP-MS",0.018,"NONE"
"BSL2.1","WaDE_2",2023-04-12,9H 50M 0S,"Herndon","Y","F","WS",2023,102,"Cr",0.274,"UG/L","TE","ICP-MS",0.042,"NONE"
"BSL2.1","WaDE_2",2023-04-12,9H 50M 0S,"Herndon","Y","F","WS",2023,102,"Mn",10,"UG/L","TE","ICP-MS",0.04,"NONE"
"BSL2.1","WaDE_2",2023-04-12,9H 50M 0S,"Herndon","Y","F","WS",2023,102,"Fe",3,"UG/L","TE","ICP-MS",0.66,"NONE"
"BSL2.1","WaDE_2",2023-04-12,9H 50M 0S,"Herndon","Y","F","WS",2023,102,"Co",0.032,"UG/L","TE","ICP-MS",0.002,"NONE"
"BSL2.1","WaDE_2",2023-04-12,9H 50M 0S,"Herndon","Y","F","WS",2023,102,"Ni",0.368,"UG/L","TE","ICP-MS",0.352,"NONE"
"BSL2.1","WaDE_2",2023-04-12,9H 50M 0S,"Herndon","Y","F","WS",2023,102,"Cu",0.205,"UG/L","TE","ICP-MS",0.039,"NONE"
"BSL2.1","WaDE_2",2023-04-12,9H 50M 0S,"Herndon","Y","F","WS",2023,102,"Zn",2.473,"UG/L","TE","ICP-MS",0.774,"NONE"
"BSL2.1","WaDE_2",2023-04-12,9H 50M 0S,"Herndon","Y","F","WS",2023,102,"As",0.12,"UG/L","TE","ICP-MS",0.007,"NONE"
"BSL2.1","WaDE_2",2023-04-12,9H 50M 0S,"Herndon","Y","F","WS",2023,102,"Se",0.226,"UG/L","TE","ICP-MS",0.03,"NONE"
"BSL2.1","WaDE_2",2023-04-12,9H 50M 0S,"Herndon","Y","F","WS",2023,102,"Sr",54.729,"UG/L","TE","ICP-MS",0.05,"NONE"
"BSL2.1","WaDE_2",2023-04-12,9H 50M 0S,"Herndon","Y","F","WS",2023,102,"Y",0.044,"UG/L","TE","ICP-MS",0.003,"NONE"
"BSL2.1","WaDE_2",2023-04-12,9H 50M 0S,"Herndon","Y","F","WS",2023,102,"Mo",0.133,"UG/L","TE","ICP-MS",0.028,"NONE"
"BSL2.1","WaDE_2",2023-04-12,9H 50M 0S,"Herndon","Y","F","WS",2023,102,"Ag",0.01,"UG/L","TE","ICP-MS",0.02,"<"
"BSL2.1","WaDE_2",2023-04-12,9H 50M 0S,"Herndon","Y","F","WS",2023,102,"Cd",0.01,"UG/L","TE","ICP-MS",0.005,"NONE"
"BSL2.1","WaDE_2",2023-04-12,9H 50M 0S,"Herndon","Y","F","WS",2023,102,"Sn",0.0145,"UG/L","TE","ICP-MS",0.029,"<"
"BSL2.1","WaDE_2",2023-04-12,9H 50M 0S,"Herndon","Y","F","WS",2023,102,"Sb",0.019,"UG/L","TE","ICP-MS",0.038,"<"
"BSL2.1","WaDE_2",2023-04-12,9H 50M 0S,"Herndon","Y","F","WS",2023,102,"Ba",48.993,"UG/L","TE","ICP-MS",3.293,"NONE"
"BSL2.1","WaDE_2",2023-04-12,9H 50M 0S,"Herndon","Y","F","WS",2023,102,"La",0.017,"UG/L","TE","ICP-MS",0.004,"NONE"
"BSL2.1","WaDE_2",2023-04-12,9H 50M 0S,"Herndon","Y","F","WS",2023,102,"Pr",0.004,"UG/L","TE","ICP-MS",0.003,"NONE"
"BSL2.1","WaDE_2",2023-04-12,9H 50M 0S,"Herndon","Y","F","WS",2023,102,"Ce",0.004,"UG/L","TE","ICP-MS",0.008,"<"
"BSL2.1","WaDE_2",2023-04-12,9H 50M 0S,"Herndon","Y","F","WS",2023,102,"Nd",0.021,"UG/L","TE","ICP-MS",0.004,"NONE"
"BSL2.1","WaDE_2",2023-04-12,9H 50M 0S,"Herndon","Y","F","WS",2023,102,"Sm",0.004,"UG/L","TE","ICP-MS",0.003,"NONE"
"BSL2.1","WaDE_2",2023-04-12,9H 50M 0S,"Herndon","Y","F","WS",2023,102,"Tb",0.002,"UG/L","TE","ICP-MS",0.004,"<"
"BSL2.1","WaDE_2",2023-04-12,9H 50M 0S,"Herndon","Y","F","WS",2023,102,"Gd_160",0.004,"UG/L","TE","ICP-MS",0.004,"NONE"
"BSL2.1","WaDE_2",2023-04-12,9H 50M 0S,"Herndon","Y","F","WS",2023,102,"Dy",0.005,"UG/L","TE","ICP-MS",0.003,"NONE"
"BSL2.1","WaDE_2",2023-04-12,9H 50M 0S,"Herndon","Y","F","WS",2023,102,"Ho",0.002,"UG/L","TE","ICP-MS",0.004,"<"
"BSL2.1","WaDE_2",2023-04-12,9H 50M 0S,"Herndon","Y","F","WS",2023,102,"Er",0.002,"UG/L","TE","ICP-MS",0.004,"<"
"BSL2.1","WaDE_2",2023-04-12,9H 50M 0S,"Herndon","Y","F","WS",2023,102,"Tm",0.002,"UG/L","TE","ICP-MS",0.004,"<"
"BSL2.1","WaDE_2",2023-04-12,9H 50M 0S,"Herndon","Y","F","WS",2023,102,"Yb",0.005,"UG/L","TE","ICP-MS",0.003,"NONE"
"BSL2.1","WaDE_2",2023-04-12,9H 50M 0S,"Herndon","Y","F","WS",2023,102,"Lu",0.002,"UG/L","TE","ICP-MS",0.004,"<"
"BSL2.1","WaDE_2",2023-04-12,9H 50M 0S,"Herndon","Y","F","WS",2023,102,"Tl",0.008,"UG/L","TE","ICP-MS",0.004,"NONE"
"BSL2.1","WaDE_2",2023-04-12,9H 50M 0S,"Herndon","Y","F","WS",2023,102,"Pb",0.031,"UG/L","TE","ICP-MS",0.026,"NONE"
"BSL2.1","WaDE_2",2023-04-12,9H 50M 0S,"Herndon","Y","F","WS",2023,102,"Th",0.001,"UG/L","TE","ICP-MS",0.002,"<"
"BSL2.1","WaDE_2",2023-04-12,9H 50M 0S,"Herndon","Y","F","WS",2023,102,"U",0.26,"UG/L","TE","ICP-MS",0.005,"NONE"
"BSL2.1","WaDE_2",2023-04-12,9H 50M 0S,"Herndon","Y","F","WS",2023,102,"DIC",NA,"MG/L","C","TOC-L",0.1,NA
"BSL2.1","WaDE_2",2023-04-12,9H 50M 0S,"Herndon","Y","F","WS",2023,102,"CaMg",66.61,"MG/L","CATION","ICP-OES",0.5,"NONE"
"BSL2.2","WaDE_3",2023-04-12,10H 10M 0S,"Herndon","Y","F","WS",2023,102,"depth",31,"CM","PHYS","Other",-10,"NONE"
"BSL2.2","WaDE_3",2023-04-12,10H 10M 0S,"Herndon","Y","F","WS",2023,102,"pH",7.78,"UNITS","CHEM","Sonde",-10,"NONE"
"BSL2.2","WaDE_3",2023-04-12,10H 10M 0S,"Herndon","Y","F","WS",2023,102,"SpC",426.1,"uS/CM","CHEM","Sonde",-10,"NONE"
"BSL2.2","WaDE_3",2023-04-12,10H 10M 0S,"Herndon","Y","F","WS",2023,102,"temp",14.5,"C","CHEM","Sonde",-10,"NONE"
"BSL2.2","WaDE_3",2023-04-12,10H 10M 0S,"Herndon","Y","F","WS",2023,102,"DOC",1.608,"MG/L","C","TOC-L",0.1,"NONE"
"BSL2.2","WaDE_3",2023-04-12,10H 10M 0S,"Herndon","Y","F","WS",2023,102,"TC",NA,"MG/L","C","TOC-L",0.1,NA
"BSL2.2","WaDE_3",2023-04-12,10H 10M 0S,"Herndon","Y","F","WS",2023,102,"Cl",9.2583,"MG/L","ANION","IC",0.1,"NONE"
"BSL2.2","WaDE_3",2023-04-12,10H 10M 0S,"Herndon","Y","F","WS",2023,102,"SO4",12.6869,"MG/L","ANION","IC",0.1,"NONE"
"BSL2.2","WaDE_3",2023-04-12,10H 10M 0S,"Herndon","Y","F","WS",2023,102,"NH4",8.447,"UG/L","NUTRIENT","NUTRIENT",0.091,"NONE"
"BSL2.2","WaDE_3",2023-04-12,10H 10M 0S,"Herndon","Y","F","WS",2023,102,"SRP",20.869,"UG/L","NUTRIENT","NUTRIENT",0.019,"NONE"
"BSL2.2","WaDE_3",2023-04-12,10H 10M 0S,"Herndon","Y","F","WS",2023,102,"NO3",529.318,"UG/L","NUTRIENT","NUTRIENT",0.15,"NONE"
"BSL2.2","WaDE_3",2023-04-12,10H 10M 0S,"Herndon","Y","F","WS",2023,102,"TP",56.952,"UG/L","NUTRIENT","NUTRIENT",0.018,"NONE"
"BSL2.2","WaDE_3",2023-04-12,10H 10M 0S,"Herndon","Y","F","WS",2023,102,"Mn_OES",0.25,"MG/L","TE","ICP-OES",0.5,"<"
"BSL2.2","WaDE_3",2023-04-12,10H 10M 0S,"Herndon","Y","F","WS",2023,102,"Fe_OES",0.25,"MG/L","TE","ICP-OES",0.5,"<"
"BSL2.2","WaDE_3",2023-04-12,10H 10M 0S,"Herndon","Y","F","WS",2023,102,"P",0.25,"MG/L","TE","ICP-OES",0.5,"<"
"BSL2.2","WaDE_3",2023-04-12,10H 10M 0S,"Herndon","Y","F","WS",2023,102,"Ca",81.33,"MG/L","CATION","ICP-OES",0.5,"NONE"
"BSL2.2","WaDE_3",2023-04-12,10H 10M 0S,"Herndon","Y","F","WS",2023,102,"Mg",9.47,"MG/L","CATION","ICP-OES",0.5,"NONE"
"BSL2.2","WaDE_3",2023-04-12,10H 10M 0S,"Herndon","Y","F","WS",2023,102,"Be",0.008,"UG/L","TE","ICP-MS",0.016,"<"
"BSL2.2","WaDE_3",2023-04-12,10H 10M 0S,"Herndon","Y","F","WS",2023,102,"Na",6616,"UG/L","CATION","ICP-MS",27.4,"NONE"
"BSL2.2","WaDE_3",2023-04-12,10H 10M 0S,"Herndon","Y","F","WS",2023,102,"Al",6.5,"UG/L","TE","ICP-MS",0.7,"NONE"
"BSL2.2","WaDE_3",2023-04-12,10H 10M 0S,"Herndon","Y","F","WS",2023,102,"Si",2533,"UG/L","TE","ICP-MS",30.7,"NONE"
"BSL2.2","WaDE_3",2023-04-12,10H 10M 0S,"Herndon","Y","F","WS",2023,102,"K",1248,"UG/L","CATION","ICP-MS",18.8,"NONE"
"BSL2.2","WaDE_3",2023-04-12,10H 10M 0S,"Herndon","Y","F","WS",2023,102,"V",0.294,"UG/L","TE","ICP-MS",0.018,"NONE"
"BSL2.2","WaDE_3",2023-04-12,10H 10M 0S,"Herndon","Y","F","WS",2023,102,"Cr",0.184,"UG/L","TE","ICP-MS",0.042,"NONE"
"BSL2.2","WaDE_3",2023-04-12,10H 10M 0S,"Herndon","Y","F","WS",2023,102,"Mn",24,"UG/L","TE","ICP-MS",0.04,"NONE"
"BSL2.2","WaDE_3",2023-04-12,10H 10M 0S,"Herndon","Y","F","WS",2023,102,"Fe",4,"UG/L","TE","ICP-MS",0.66,"NONE"
"BSL2.2","WaDE_3",2023-04-12,10H 10M 0S,"Herndon","Y","F","WS",2023,102,"Co",0.051,"UG/L","TE","ICP-MS",0.002,"NONE"
"BSL2.2","WaDE_3",2023-04-12,10H 10M 0S,"Herndon","Y","F","WS",2023,102,"Ni",0.176,"UG/L","TE","ICP-MS",0.352,"<"
"BSL2.2","WaDE_3",2023-04-12,10H 10M 0S,"Herndon","Y","F","WS",2023,102,"Cu",0.471,"UG/L","TE","ICP-MS",0.039,"NONE"
"BSL2.2","WaDE_3",2023-04-12,10H 10M 0S,"Herndon","Y","F","WS",2023,102,"Zn",3.092,"UG/L","TE","ICP-MS",0.774,"NONE"
"BSL2.2","WaDE_3",2023-04-12,10H 10M 0S,"Herndon","Y","F","WS",2023,102,"As",0.214,"UG/L","TE","ICP-MS",0.007,"NONE"
"BSL2.2","WaDE_3",2023-04-12,10H 10M 0S,"Herndon","Y","F","WS",2023,102,"Se",0.216,"UG/L","TE","ICP-MS",0.03,"NONE"
"BSL2.2","WaDE_3",2023-04-12,10H 10M 0S,"Herndon","Y","F","WS",2023,102,"Sr",106.219,"UG/L","TE","ICP-MS",0.05,"NONE"
"BSL2.2","WaDE_3",2023-04-12,10H 10M 0S,"Herndon","Y","F","WS",2023,102,"Y",0.029,"UG/L","TE","ICP-MS",0.003,"NONE"
"BSL2.2","WaDE_3",2023-04-12,10H 10M 0S,"Herndon","Y","F","WS",2023,102,"Mo",0.575,"UG/L","TE","ICP-MS",0.028,"NONE"
"BSL2.2","WaDE_3",2023-04-12,10H 10M 0S,"Herndon","Y","F","WS",2023,102,"Ag",0.01,"UG/L","TE","ICP-MS",0.02,"<"
"BSL2.2","WaDE_3",2023-04-12,10H 10M 0S,"Herndon","Y","F","WS",2023,102,"Cd",0.005,"UG/L","TE","ICP-MS",0.005,"NONE"
"BSL2.2","WaDE_3",2023-04-12,10H 10M 0S,"Herndon","Y","F","WS",2023,102,"Sn",0.0145,"UG/L","TE","ICP-MS",0.029,"<"
"BSL2.2","WaDE_3",2023-04-12,10H 10M 0S,"Herndon","Y","F","WS",2023,102,"Sb",0.08,"UG/L","TE","ICP-MS",0.038,"NONE"
"BSL2.2","WaDE_3",2023-04-12,10H 10M 0S,"Herndon","Y","F","WS",2023,102,"Ba",26.996,"UG/L","TE","ICP-MS",3.293,"NONE"
"BSL2.2","WaDE_3",2023-04-12,10H 10M 0S,"Herndon","Y","F","WS",2023,102,"La",0.015,"UG/L","TE","ICP-MS",0.004,"NONE"
"BSL2.2","WaDE_3",2023-04-12,10H 10M 0S,"Herndon","Y","F","WS",2023,102,"Pr",0.003,"UG/L","TE","ICP-MS",0.003,"NONE"
"BSL2.2","WaDE_3",2023-04-12,10H 10M 0S,"Herndon","Y","F","WS",2023,102,"Ce",0.019,"UG/L","TE","ICP-MS",0.008,"NONE"
"BSL2.2","WaDE_3",2023-04-12,10H 10M 0S,"Herndon","Y","F","WS",2023,102,"Nd",0.017,"UG/L","TE","ICP-MS",0.004,"NONE"
"BSL2.2","WaDE_3",2023-04-12,10H 10M 0S,"Herndon","Y","F","WS",2023,102,"Sm",0.003,"UG/L","TE","ICP-MS",0.003,"NONE"
"BSL2.2","WaDE_3",2023-04-12,10H 10M 0S,"Herndon","Y","F","WS",2023,102,"Tb",0.002,"UG/L","TE","ICP-MS",0.004,"<"
